40261,22.2734
40262,22.194
40263,22.0847
40266,22.1741
40267,22.184
40268,22.1344
40269,22.2337
40273,22.4323
40274,22.2436
40275,22.2933
40276,22.1542
40277,22.3926
40280,22.3816
40281,22.6109
40282,23.3558
40283,24.0519
40284,23.753
40287,23.8324
40288,23.9516
40289,23.6338
40290,23.8225
40291,23.8722
40294,23.6537
40295,23.187
40296,23.0976
40297,23.326
40298,22.6805
40301,23.0976
40302,22.4025
40303,22.1725
